Customer ID,Recency,Frequency,Monetary
15904,7,1,164.68
15905,542,1,114.69
15906,19,10,2530.19
15907,3,3,882.72
15908,490,2,758.62
15909,173,1,191.94
15910,0,15,2661.17
15911,623,8,1700.24
15912,177,9,1074.7
15913,533,1,6.300000000000001
15914,377,2,205.99
15915,401,1,364.45
15916,15,13,3145.2400000000002
15917,247,5,530.17
15918,190,3,582.88
15919,19,2,525.69
15920,153,9,569.14
15921,172,4,775.26
15922,372,1,369.5
15923,372,1,127.08
15924,730,1,102.82
15925,193,1,207.15
15926,541,1,134.44
15927,646,1,106.54
15928,655,1,293.53
15929,643,1,594.0
15930,66,1,426.63
15931,427,1,239.9
15932,3,8,2495.87
15933,20,3,1107.46
15934,417,2,2190.66
15935,238,2,416.86
15936,378,2,282.79
15937,63,1,145.35000000000002
15938,111,9,734.8100000000001
15939,89,16,9060.39
15940,310,1,35.8
15941,636,1,405.0
15942,133,1,337.44
15943,649,2,271.28999999999996
15944,276,4,2164.24
15945,364,4,646.27
15946,502,3,2304.18
15947,82,1,1708.24
15948,7,3,1509.0900000000001
15949,16,2,364.72
15950,31,10,7120.91
15951,8,3,1013.1700000000001
15952,33,4,781.91
15953,14,18,3440.34
15954,588,1,190.75
15955,23,22,8085.9800000000005
15956,550,2,617.6
15957,31,3,921.25
15958,73,4,462.12
15959,681,3,542.89
15960,373,4,410.95
15961,378,1,451.28999999999996
15962,448,1,289.48
15963,19,2,470.76
15964,662,1,269.21000000000004
15965,16,13,2771.94
15966,450,1,426.53
15967,22,12,2966.0
15968,387,1,404.55
15969,2,5,1127.05
15970,303,2,1017.3199999999999
15971,17,18,5902.83
15972,455,5,1769.33
15973,366,3,680.62
15974,38,7,3442.15
15975,83,1,371.01
15976,164,6,1694.41
15977,16,2,1054.73
15978,76,3,3279.42
15979,602,1,329.21999999999997
15980,88,7,6543.68
15981,24,21,9362.77
15982,604,1,324.51
15983,21,8,3110.37
15984,2,30,8393.02
15985,122,7,2715.28
15986,29,2,354.42
15987,11,8,1535.99
15988,18,3,738.89
15989,375,2,368.31
15990,43,7,1997.75
15991,533,1,150.55
15992,3,3,896.6
15993,8,7,2777.67
15994,54,3,1175.68
15995,413,1,694.54
15996,87,7,1386.4
15998,36,16,8274.14
15999,735,1,20.4
16000,2,3,12393.7
16001,380,1,583.39
16002,624,1,169.21
16003,29,10,5613.83
16004,474,5,2146.39
16005,11,10,2365.4900000000002
16006,210,2,332.82
16007,47,7,3053.06
16008,23,15,5339.13
16009,21,4,972.11
16010,245,11,1694.86
16011,7,29,5601.01
16012,34,5,2978.59
16013,3,84,56078.44
16014,37,5,1100.28
16015,3,3,704.55
16016,2,11,2083.4
16017,46,5,1545.58
16018,38,4,698.13
16019,46,27,17329.16
16020,16,3,851.01
16021,394,2,487.03
16022,259,1,602.63
16023,45,3,719.81
16024,11,3,483.99
16025,29,1,439.65999999999997
16026,42,1,236.09
16027,91,15,2048.36
16028,595,1,82.2
16029,38,107,117763.62
16030,309,1,331.24
16031,91,2,547.9
16032,455,6,1965.72
16033,5,27,10608.81
16034,195,6,911.32
16035,559,1,217.73
16036,86,4,2556.84
16037,269,5,1509.3400000000001
16038,7,3,471.78
16039,423,2,456.4
16040,64,7,2416.9
16041,30,3,3166.4
16042,21,8,2245.32
16043,37,8,1856.5900000000001
16044,434,1,340.84000000000003
16045,119,8,3434.93
16046,561,1,235.78
16047,681,1,107.14
16048,372,4,818.7900000000001
16049,39,6,1852.15
16050,173,3,300.7
16051,681,1,188.44
16052,53,1,362.06
16053,32,6,3634.84
16054,144,4,2111.88
16055,220,1,134.8
16056,44,1,650.75
16057,15,10,3854.85
16058,405,1,62.7
16059,65,12,3053.57
16060,400,3,541.95
16061,430,1,89.65
16062,9,8,2863.45
16063,259,1,335.32
16064,724,1,109.31
16065,364,8,1992.13
16066,16,5,1521.04
16067,562,3,3269.11
16068,593,1,115.73
16069,417,1,457.7
16070,21,2,852.15
16071,44,4,1076.8
16072,287,4,4180.09
16073,296,1,122.4
16074,389,1,252.5
16075,502,2,736.9300000000001
16076,2,10,2234.73
16077,625,1,2300.4
16078,283,2,362.99
16079,16,3,1352.0
16080,81,4,602.5600000000001
16081,55,8,4278.96
16082,669,1,106.75
16083,100,4,2351.42
16084,298,1,436.18
16085,22,12,2341.03
16086,58,10,2687.73
16087,388,5,1739.92
16088,575,2,1437.43
16089,385,2,263.49
16090,623,1,180.56
16091,154,2,315.06
16092,114,6,1587.94
16093,106,1,17.0
16094,11,11,3695.56
16095,455,1,447.05
16096,263,4,1584.97
16097,239,1,185.04999999999998
16098,87,14,4010.7
16099,49,7,1573.2
16100,462,1,582.64
16101,70,4,3229.16
16102,41,3,1842.14
16103,6,22,6191.71
16104,61,9,2774.46
16105,248,5,2386.19
16106,65,1,108.38
16107,17,7,3204.1600000000003
16108,84,4,2235.92
16109,218,3,939.48
16110,44,4,1781.59
16111,427,1,549.33
16112,142,4,195.74
16113,182,1,161.38
16114,170,1,135.75000000000003
16115,9,12,2553.8
16116,211,1,612.78
16117,189,3,654.4
16118,652,1,4376.25
16119,7,8,1720.81
16120,58,6,2967.51
16121,56,5,1450.04
16122,72,6,895.62
16123,51,1,307.78000000000003
16124,316,4,1772.49
16125,366,14,4292.35
16126,28,15,14644.6
16127,38,2,801.3100000000001
16128,17,11,3801.05
16129,406,3,1396.05
16130,421,4,987.48
16131,51,12,9957.42
16132,543,2,664.1999999999999
16133,3,56,22992.26
16134,21,5,2145.34
16135,262,2,819.45
16136,59,4,946.8000000000001
16137,679,1,422.7
16138,378,3,910.35
16139,18,5,1111.15
16140,65,3,1433.46
16141,87,2,955.94
16142,249,1,535.34
16143,2,12,4555.08
16144,246,1,175.2
16145,8,19,6805.4400000000005
16146,156,4,946.38
16147,133,5,2398.91
16148,295,2,386.62
16149,4,3,422.21999999999997
16150,42,10,4002.17
16152,268,1,1829.04
16153,49,11,5133.49
16155,381,5,796.9
16156,8,20,6188.18
16157,15,3,656.69
16158,521,9,628.32
16159,281,4,1232.79
16160,64,2,1025.44
16161,1,43,12580.06
16162,251,1,37.4
16163,231,6,2407.98
16164,16,3,822.48
16165,504,1,79.9
16166,427,2,435.83
16167,413,5,1386.12
16168,10,66,10360.67
16169,7,4,1822.97
16170,50,20,6869.0
16171,58,1,73.19999999999999
16172,94,8,1884.55
16173,15,6,1418.32
16174,125,7,2246.75
16175,93,7,1836.44
16176,420,4,2052.69
16177,49,8,2247.31
16178,137,2,612.6
16179,60,1,215.83
16180,99,13,16249.87
16181,72,1,305.54
16182,71,9,9971.65
16183,66,4,1077.81
16184,63,6,1158.79
16185,16,3,644.72
16186,22,26,8718.43
16187,31,15,6911.4400000000005
16188,44,5,1087.66
16189,15,2,215.48
16190,39,8,2723.55
16191,2,24,15677.820000000002
16192,735,1,351.3
16193,236,2,630.4300000000001
16194,374,1,308.6
16195,722,1,323.25
16196,488,1,93.3
16197,468,9,2016.71
16198,74,2,1030.0410000000002
16199,391,7,942.75
16200,3,12,5608.1
16201,2,5,2112.12
16202,360,9,2501.9900000000002
16203,58,6,943.84
16204,22,3,918.71
16205,30,7,1820.11
16206,54,13,2589.87
16207,24,1,394.38
16208,44,10,3440.4500000000003
16209,88,9,4146.78
16210,1,35,33750.97
16211,88,3,1090.59
16212,18,4,1293.71
16213,78,1,159.0
16214,170,4,2038.25
16215,80,1,242.35
16216,266,1,914.9300000000001
16217,234,2,304.25
16218,29,13,3968.67
16219,500,1,40.8
16221,36,9,2019.92
16222,317,2,1272.05
16223,374,2,1087.05
16224,56,5,1616.54
16225,44,15,2859.31
16226,202,5,672.17
16227,224,3,1027.22
16228,384,3,885.71
16229,86,6,2867.86
16230,189,2,542.03
16231,378,4,1074.47
16232,43,7,2712.97
16233,70,9,1818.31
16234,475,3,333.18
16235,40,9,2053.71
16236,77,1,432.2
16237,436,1,136.65
16238,422,1,63.66
16239,56,6,1492.2
16240,23,2,3718.8
16241,9,16,3992.86
16242,7,14,7404.650000000001
16243,33,2,409.1
16244,211,2,1522.75
16245,23,3,1413.66
16246,459,2,821.35
16247,169,1,114.56
16248,61,1,152.94
16249,52,5,1800.07
16250,260,3,565.24
16251,511,1,128.31
16252,382,1,295.09000000000003
16253,66,7,7272.2
16254,377,3,967.44
16255,16,15,4530.0
16256,266,3,1629.37
16257,176,1,46.95
16258,44,15,11942.52
16259,409,3,340.94
16260,50,1,1035.45
16261,16,6,1041.16
16262,377,1,755.15
16263,422,1,348.16
16264,437,2,823.53
16265,8,12,6935.17
16266,73,14,1757.95
16267,590,1,186.66
16268,70,2,667.65
16269,437,1,717.57
16270,352,1,1141.24
16271,2,10,3397.82
16272,116,1,411.7
16273,647,2,318.34000000000003
16274,372,1,351.75
16275,196,3,2151.11
16276,176,3,2629.3900000000003
16277,733,1,188.69
16278,99,3,1117.84
16279,20,9,5698.28
16280,724,1,238.05
16281,71,3,3424.02
16282,339,3,1307.5800000000002
16283,5,8,4350.32
16284,30,3,1018.48
16285,645,1,176.9
16286,476,2,328.95
16287,169,5,1006.98
16288,469,1,129.85
16289,461,1,136.31
16290,464,4,1957.7
16291,681,1,117.72
16292,121,5,1253.76
16293,21,15,4279.2
16294,476,1,126.05000000000001
16295,9,4,1328.55
16296,625,4,1313.67
16297,268,1,301.9
16298,22,7,1085.7
16299,476,1,193.65
16300,429,3,1367.32
16301,736,1,107.33
16302,126,1,233.22
16303,25,7,7928.27
16304,694,1,381.66
16305,138,1,361.22
16306,213,7,1124.72
16307,428,3,1194.92
16308,37,7,5120.0
16309,105,2,706.57
16310,413,2,460.08
16311,17,2,616.26
16312,431,1,171.15
16313,2,2,274.15000000000003
16314,389,3,1491.4
16315,330,2,402.71
16316,63,13,5744.91
16317,119,5,2192.51
16318,34,1,328.15000000000003
16319,217,1,404.40000000000003
16320,171,6,5628.99
16321,71,7,604.5500000000001
16322,0,2,326.75
16323,195,2,353.66
16324,127,3,408.59000000000003
16325,46,12,3597.5
16326,5,24,4721.25
16327,13,16,10159.64
16328,562,1,310.83
16329,427,4,1664.92
16330,17,7,625.38
16331,431,6,2037.7
16332,27,11,2000.01
16333,7,22,26626.8
16334,491,1,263.73
16335,551,7,2753.52
16336,420,4,3517.69
16337,36,1,151.05
16338,156,1,214.8
16339,283,1,94.05
16340,106,3,1496.24
16341,24,7,3850.79
16342,74,4,322.41
16343,15,3,614.12
16344,157,4,842.42
16345,43,2,1178.79
16346,384,1,224.51
16347,10,11,3442.96
16348,31,8,1744.42
16349,290,1,53.5
16350,20,9,2253.89
16351,332,13,3330.03
16352,17,2,494.44
16353,3,38,9795.460000000001
16354,62,5,1119.46
16355,374,1,416.35
16356,197,6,415.87
16357,32,4,868.37
16358,0,5,2919.65
16359,6,16,2697.75
16360,4,6,3450.41
16361,9,4,891.21
16362,31,6,922.16
16363,52,1,109.36000000000001
16364,11,2,705.79
16365,17,15,3167.34
16366,18,4,1548.13
16367,36,3,1350.48
16368,1,3,621.44
16369,17,7,2656.56
16370,81,4,1301.91
16371,448,1,157.2
16372,32,5,1290.31
16373,381,2,309.49
16374,65,5,1723.4
16375,469,2,104.0
16376,8,2,974.96
16377,266,2,1308.48
16378,246,3,362.95
16379,3,4,2157.4
16380,60,1,1743.1499999999999
16381,395,2,247.85
16382,407,2,353.1
16383,74,7,2896.69
16384,89,4,1358.95
16385,59,5,881.35
16386,28,3,1068.16
16387,322,5,882.46
16388,653,1,186.05
16389,52,4,1382.0700000000002
16390,536,3,467.5
16391,400,4,1052.26
16392,269,3,756.7
16393,1,23,5297.77
16394,56,5,1555.34
16395,60,14,3518.41
16396,475,1,137.8
16397,627,1,123.13
16398,153,2,1705.8
16399,18,3,630.22
16400,94,9,3059.85
16401,0,23,6849.15
16402,264,2,293.45
16403,311,1,177.5
16404,69,1,443.05
16405,301,2,167.25
16406,18,3,528.36
16407,12,14,2761.65
16408,590,1,231.93
16409,35,12,5652.74
16410,733,1,130.32
16411,18,4,756.39
16412,53,5,593.19
16413,56,2,522.03
16414,21,5,551.21
16415,43,3,696.76
16416,26,9,2957.88
16417,492,1,35.7
16418,44,5,1028.74
16419,112,8,1463.7
16420,395,1,75.0
16421,375,3,526.27
16422,16,109,61920.87
16423,24,1,346.12
16424,190,2,443.06
16425,301,1,302.7
16426,1,10,1863.76
16427,262,2,241.06
16428,413,3,638.49
16429,105,1,284.55
16430,56,7,1117.94
16431,212,3,623.28
16432,63,1,287.40000000000003
16433,27,2,384.52
16434,28,12,2673.69
16435,511,3,1003.0699999999999
16436,667,3,319.14
16437,380,2,301.25
16438,5,5,798.35
16439,721,1,310.70000000000005
16440,7,6,3856.97
16441,66,5,1019.13
16442,1,5,891.98
16443,520,1,162.24
16444,45,17,3625.88
16445,33,4,583.16
16446,0,2,168472.5
16447,135,3,727.1
16448,197,2,361.12
16449,197,2,707.69
16450,149,3,1505.73
16451,87,3,1013.15
16452,630,2,332.17
16453,530,2,251.71
16454,44,4,30.950000000000003
16455,63,11,3995.57
16456,98,13,6000.94
16457,217,1,208.36
16458,2,30,5690.89
16459,729,1,71.78999999999999
16460,27,3,811.23
16461,177,3,1545.83
16462,73,3,136.0
16463,20,4,1422.4
16464,19,3,1298.66
16465,420,2,746.24
16466,33,15,3767.09
16467,508,7,2869.16
16468,73,3,787.52
16469,23,5,803.9
16470,51,11,2416.85
16471,274,4,1189.98
16472,433,2,789.6
16473,164,4,470.83
16474,6,7,1810.65
16475,87,4,544.3
16476,431,1,350.35
16477,63,11,4094.37
16478,24,3,331.0
16479,9,2,300.83
16480,75,1,769.29
16481,681,1,453.38
16482,15,1,220.62
16483,191,1,139.35
16484,173,2,404.3
16485,76,5,2287.19
16486,537,1,134.36
16487,576,2,209.4
16488,32,3,498.8
16489,379,2,303.7
16490,435,1,205.41000000000003
16491,46,2,1533.16
16492,540,1,385.56
16493,79,7,2132.09
16494,296,1,826.53
16495,2,3,648.26
16496,8,6,2330.77
16497,49,23,6695.28
16498,160,2,100.97
16499,359,8,2578.34
16500,4,9,843.9100000000001
16501,382,1,1191.23
16502,619,2,258.55
16503,106,11,3614.34
16504,24,1,465.88
16505,31,1,777.6
16506,19,2,90.30000000000001
16507,571,1,142.71
16508,629,1,240.95
16509,296,1,363.70000000000005
16510,371,6,1777.5
16511,21,6,1760.49
16513,4,4,874.59
16515,51,10,3179.06
16516,29,1,101.69999999999999
16517,276,1,162.70000000000002
16518,60,4,959.37
16519,24,4,439.06
16520,185,6,2148.38
16521,414,3,1140.11
16522,435,2,433.36
16523,1,28,11916.33
16524,445,2,306.19
16525,1,48,24151.3
16526,171,2,717.21
16527,80,2,1232.94
16528,3,1,244.41
16529,189,4,1986.8
16530,667,1,48.35
16531,21,11,2298.33
16532,17,5,8756.64
16533,18,3,1082.81
16534,641,1,635.9
16535,4,3,972.04
16536,109,1,548.12
16537,640,1,23.35
16538,540,3,395.07
16539,2,10,3289.66
16540,413,1,205.75
16541,734,1,424.03
16542,53,2,257.32
16543,591,1,292.21
16544,519,4,376.70000000000005
16545,164,2,689.8199999999999
16546,290,5,5307.07
16547,545,1,104.25999999999999
16548,598,1,30.15
16549,9,34,12781.8
16550,108,18,8813.58
16551,95,7,2237.12
16552,242,2,379.73
16553,162,33,16584.01
16554,41,8,2841.7200000000003
16555,34,6,1915.68
16556,66,17,8012.58
16557,23,2,281.85
16558,0,38,13304.11
16559,396,1,175.0
16560,26,8,3048.38
16561,5,2,511.12
16562,476,1,223.86
16563,53,6,4412.56
16564,568,1,87.80000000000001
16565,363,4,773.05
16566,14,5,614.66
16567,193,2,865.6
16568,427,2,1020.9
16569,2,5,1455.23
16570,14,20,7434.31
16571,26,10,4248.74
16572,126,3,1009.6
16573,84,2,663.61
16574,70,3,1301.78
16576,419,2,540.87
16577,666,1,380.0
16578,625,1,156.6
16579,425,1,295.05
16581,182,1,105.84
16582,112,1,313.62
16583,373,2,297.95
16584,79,5,3156.17
16585,593,2,341.59000000000003
16586,248,3,1462.78
16587,231,1,225.15
16588,385,4,1361.28
16589,70,4,612.36
16590,400,2,605.9
16591,68,1,213.5
16592,3,28,7807.91
16593,50,8,1071.14
16594,74,1,181.09
16595,60,5,1757.75
16596,15,4,458.98
16597,3,1,90.04
16598,285,1,145.05
16599,385,1,172.8
16600,3,13,2153.41
16601,40,3,677.0
16602,35,2,763.33
16603,74,2,482.47
16604,562,2,432.45000000000005
16605,723,1,60.48
16606,403,2,357.66
16607,17,25,5706.87
16608,453,2,1286.6200000000001
16609,14,7,5493.46
16610,218,1,75.66
16611,185,6,1785.13
16612,32,9,3245.4300000000003
16613,69,1,618.59
16614,182,3,1179.79
16615,625,1,291.5
16616,14,2,500.42
16617,235,1,151.85
16618,30,5,2647.59
16619,263,4,1938.3300000000002
16620,3,6,1758.93
16621,51,4,813.48
16622,543,1,225.4
16623,245,4,1015.24
16624,80,2,810.57
16625,274,5,1654.03
16626,0,17,4413.1
16627,78,1,322.8
16628,29,7,2318.1
16629,73,2,408.63
16630,406,1,106.80000000000001
16631,481,7,1892.52
16632,485,2,406.4
16633,16,6,2883.1
16634,222,6,1649.81
16635,406,1,473.0
16636,437,4,3802.04
16637,31,4,1154.47
16638,22,15,2380.13
16639,30,4,1747.98
16640,397,1,179.4
16641,105,2,554.5
16642,4,3,1077.45
16643,245,2,923.11
16644,177,2,833.78
16645,735,1,160.39
16646,448,1,678.8
16647,169,4,541.9
16648,42,3,672.8
16649,519,1,306.58
16650,71,7,1916.11
16651,586,1,136.2
16652,58,16,17550.39
16653,15,2,1212.66
16654,140,8,1484.07
16655,17,13,6423.26
16656,21,30,16833.170000000002
16657,9,4,874.43
16658,367,6,690.83
16659,188,1,39.12
16660,15,7,1879.55
16661,539,4,932.76
16662,393,1,151.05
16663,728,1,165.0
16664,568,1,109.2
16665,361,1,135.4
16666,18,2,217.71
16667,67,2,567.1800000000001
16668,14,13,862.42
16669,23,3,1348.88
16670,16,20,8030.150000000001
16671,27,3,1692.27
16672,1,20,8134.9400000000005
16673,678,1,171.13
16674,54,2,304.24
16675,441,2,608.86
16676,33,6,2361.9
16677,410,2,880.62
16678,2,12,3109.99
16679,365,3,663.31
16680,42,3,821.45
16681,72,7,1921.8400000000001
16682,4,5,1028.0
16683,533,1,320.25
16684,3,55,147142.77
16685,60,2,324.24
16686,46,16,4881.07
16687,390,1,157.63
16688,0,4,1260.8600000000001
16689,75,2,422.6
16690,71,4,353.03000000000003
16691,417,2,178.83
16692,255,4,1914.6999999999998
16693,68,5,1179.48
16694,722,1,98.30000000000001
16695,561,2,191.9
16696,134,4,657.9
16697,240,1,112.75
16698,226,2,1998.0
16699,379,7,994.6
16700,8,25,8830.77
16701,8,26,9916.73
16702,414,4,1110.83
16704,617,2,664.16
16705,0,42,43515.051
16706,36,3,531.35
16707,399,4,533.41
16708,45,1,656.63
16709,84,14,9056.01
16710,18,22,5921.35
16711,2,9,2868.48
16712,8,13,4232.87
16713,18,32,14115.56
16714,218,4,1497.33
16715,77,2,625.52
16716,266,3,2149.6800000000003
16717,23,14,6663.68
16718,368,5,3006.08
16719,14,14,3513.62
16720,25,3,758.74
16721,261,1,292.47
16722,16,22,8189.56
16723,90,4,1231.3600000000001
16724,404,1,147.35
16725,301,14,1688.26
16726,25,7,2063.88
16727,363,4,1377.77
16728,45,4,1048.28
16729,37,21,7205.33
16730,51,3,743.11
16731,647,1,170.3
16732,31,4,4387.64
16733,529,1,259.68
16734,51,3,646.76
16735,78,14,6217.41
16736,505,5,2956.56
16737,52,2,835.2
16738,297,1,3.75
16739,176,2,786.4300000000001
16740,394,1,226.91
16741,624,1,173.06
16742,46,14,2799.87
16743,28,14,4212.15
16744,10,7,1291.91
16745,86,17,7180.7
16746,4,42,18046.75
16747,37,2,836.0600000000001
16748,17,14,3637.33
16749,590,2,4157.88
16750,44,5,623.93
16751,30,1,1764.72
16752,372,1,207.5
16753,57,1,223.92000000000002
16754,371,29,65500.07
16755,113,7,2864.68
16756,214,7,1312.3700000000001
16757,318,2,270.48
16758,64,1,369.34000000000003
16759,7,3,789.79
16760,429,1,228.0
16761,96,1,316.62
16762,19,3,1207.24
16763,198,2,964.6999999999999
16764,3,13,2790.9500000000003
16765,293,2,454.75
16766,272,2,1145.6
16767,30,15,8056.76
16768,47,9,1698.57
16769,259,4,1117.05
16770,57,9,1778.93
16771,32,10,3949.6
16772,422,3,3698.05
16773,56,3,421.24
16774,67,8,1567.48
16775,9,16,2820.84
16776,59,2,592.51
16777,79,5,1292.18
16778,73,2,245.94
16779,1,53,32809.03
16780,99,3,596.4
16781,371,2,623.0
16782,9,38,9636.12
16783,436,1,391.95
16784,19,5,892.33
16785,409,1,533.78
16786,393,1,51.84
16787,397,4,1017.53
16788,122,5,1928.93
16789,7,1,80.80000000000001
16790,3,6,1545.6200000000001
16791,28,15,3957.63
16792,281,5,623.46
16793,56,1,243.84
16794,0,15,2052.7
16795,364,3,2062.41
16796,88,1,305.62
16797,392,5,1802.02
16798,553,3,841.16
16799,431,2,452.78000000000003
16800,10,1,1162.65
16801,162,4,1594.23
16802,678,2,582.61
16803,64,1,332.3
16804,22,3,536.99
16805,173,5,1091.34
16806,102,4,762.16
16807,142,6,2123.88
16808,98,2,288.42
16809,22,9,1727.43
16810,191,2,842.04
16811,4,2,547.07
16812,360,4,2392.0
16813,7,10,1652.18
16814,13,36,11924.85
16815,453,2,406.02
16816,102,4,417.06
16817,2,13,2560.7000000000003
16818,10,11,3349.57
16819,464,2,182.59
16820,95,1,497.61
16821,381,1,113.35
16822,685,1,181.39
16823,226,7,2243.09
16824,15,3,686.24
16825,38,5,1826.89
16826,50,1,341.7
16827,392,5,392.13
16828,92,2,128.5
16829,156,2,513.32
16830,38,4,1207.5
16831,564,1,91.8
16832,183,5,417.61
16833,0,6,2409.04
16834,227,2,898.96
16835,127,6,1456.66
16836,39,4,782.37
16837,30,11,3170.98
16838,196,4,1159.6100000000001
16839,8,44,21758.25
16840,602,2,139.85
16841,36,12,4006.06
16842,100,3,1264.19
16843,42,35,19571.43
16844,562,2,614.34
16845,617,1,253.88
16846,49,3,842.41
16847,42,2,614.89
16848,52,4,1411.62
16849,186,1,124.57
16850,333,1,332.41
16851,3,3,342.45
16852,9,2,144.91
16854,416,2,1408.96
16855,23,2,328.40000000000003
16856,14,3,358.49
16857,442,1,352.8
16858,368,10,4292.59
16859,144,7,1932.41
16860,452,3,1610.62
16861,59,5,946.59
16862,546,4,662.33
16863,30,3,834.27
16864,433,2,409.25
16865,401,1,130.95
16866,140,3,207.74
16867,689,1,76.74000000000001
16868,393,3,384.56
16869,22,4,817.12
16870,468,1,450.16
16871,21,6,2812.34
16872,76,6,1213.13
16873,4,12,14617.39
16874,378,1,209.89000000000001
16875,66,11,4234.53
16876,403,1,136.01
16877,11,6,846.62
16878,83,1,13.3
16880,30,8,1813.21
16881,66,1,432.0
16882,66,3,705.12
16883,186,19,2246.06
16884,37,4,1070.97
16885,14,4,684.6
16886,455,1,134.0
16887,34,3,658.17
16888,400,3,434.2
16889,194,6,2526.65
16890,476,3,285.41
16891,1,11,1727.94
16892,0,7,754.75
16893,366,2,249.89000000000001
16894,501,3,1306.96
16895,64,5,1102.9
16896,554,1,103.95
16897,298,2,289.78
16898,25,5,885.21
16899,7,8,1695.77
16900,16,3,887.11
16901,728,1,204.26
16902,115,1,1706.88
16903,28,3,1041.75
16904,3,21,4675.36
16905,4,17,4706.77
16906,81,7,1410.92
16907,28,9,1470.89
16908,721,1,252.59
16909,71,1,379.14
16910,3,8,1508.96
16911,635,2,255.25
16912,28,15,4460.51
16913,289,3,423.91
16914,35,1,183.76
16915,8,11,1543.18
16916,23,4,902.02
16917,276,2,1851.88
16918,49,16,3206.54
16919,155,24,4909.66
16920,410,1,355.45
16921,60,3,409.21
16922,572,1,611.08
16923,11,32,13157.130000000001
16924,20,3,829.89
16925,539,1,125.65
16926,370,5,1169.6100000000001
16927,115,3,543.05
16928,79,29,3897.5299999999997
16929,3,7,1295.39
16930,25,3,378.89
16931,4,23,5032.22
16932,52,3,412.55
16933,0,9,3099.3
16934,54,6,2083.14
16935,381,3,530.86
16936,25,2,548.29
16937,498,1,196.25
16938,8,9,6995.360000000001
16939,488,3,433.84999999999997
16940,51,8,6427.66
16941,611,1,33.0
16942,12,9,1904.99
16943,211,5,1299.49
16944,609,1,101.36
16945,21,33,8548.16
16946,382,5,1222.04
16947,235,5,955.21
16948,138,7,868.77
16949,3,6,1286.27
16950,56,10,3541.77
16951,134,3,1277.75
16952,108,5,795.83
16953,29,1,20.8
16954,0,20,6081.88
16955,184,6,1120.31
16956,17,1,308.74
16957,238,2,416.64
16958,434,1,778.49
16959,86,1,117.35000000000001
16960,38,8,1990.88
16961,115,3,794.56
16962,409,1,251.04
16963,186,1,110.55000000000001
16964,732,2,207.85
16965,226,1,201.19
16966,7,7,2154.97
16967,188,1,319.02
16968,3,2,439.43
16969,38,3,650.41
16970,625,1,71.4
16971,37,1,357.21
16972,382,2,749.0
16973,385,1,127.0
16974,522,2,365.5
16975,422,3,926.12
16976,266,1,251.51999999999998
16977,394,4,496.0
16978,77,3,768.88
16979,3,9,2859.74
16980,254,3,1422.83
16982,60,1,384.06
16983,12,11,3490.53
16984,87,9,10350.53
16985,16,23,10923.16
16986,29,11,4888.75
16987,2,11,2521.4
16988,4,2,382.67
16989,6,6,1133.25
16990,218,2,344.0
16991,420,1,1041.21
16992,10,13,5476.5
16993,463,2,1950.95
16996,29,9,2123.61
16997,287,3,702.0
16998,149,5,402.0
16999,22,2,484.82
17000,395,2,406.3
17001,0,19,6640.8
17002,85,7,2571.55
17003,401,4,828.21
17004,45,4,2324.36
17005,470,2,622.36
17006,4,8,1635.27
17007,50,7,1120.1000000000001
17008,428,1,81.36
17009,550,1,242.06
17010,17,1,195.36
17011,29,3,671.7
17012,724,1,360.61
17014,7,3,583.4300000000001
17015,28,3,1838.61
17016,576,1,552.4
17017,2,29,12576.99
17018,40,6,2287.7
17019,10,11,3602.29
17020,541,2,935.62
17021,441,6,1182.22
17022,30,2,260.0
17023,416,3,800.1800000000001
17024,44,3,95.85
17025,60,5,1349.67
17026,184,3,175.83
17027,78,9,1310.63
17028,580,3,1593.83
17029,110,7,2137.3
17030,63,1,146.87
17031,11,6,2773.85
17032,547,8,2984.32
17033,85,4,1332.79
17034,15,5,1276.42
17035,245,4,613.59
17036,382,1,176.9
17037,87,1,1267.32
17038,29,2,743.17
17039,603,1,1954.99
17040,137,2,463.25
17041,26,6,1655.2
17042,2,5,1036.58
17043,31,8,2593.65
17044,24,12,11962.300000000001
17045,112,5,827.6800000000001
17046,156,5,1906.07
17047,84,6,2289.23
17048,117,7,2071.68
17049,2,19,9942.53
17050,95,11,4648.59
17051,193,4,706.49
17052,27,1,399.09
17053,130,1,498.48
17054,27,5,1356.33
17055,445,1,232.85000000000002
17056,737,1,128.60000000000002
17057,595,1,294.74
17058,81,3,1179.89
17059,29,9,4864.57
17060,265,1,234.24
17061,73,11,5232.2300000000005
17062,313,6,889.75
17063,20,13,3638.53
17064,58,3,855.45
17065,637,2,194.7
17066,725,1,228.34
17067,724,3,454.54
17068,11,47,8987.68
17069,27,14,5517.2300000000005
17070,113,2,437.42
17071,27,13,3793.71
17072,624,1,273.35
17073,17,4,1446.09
17074,562,1,203.05
17075,17,10,2236.63
17076,35,6,1242.75
17077,577,1,306.0
17078,35,2,378.2
17079,77,1,118.80000000000001
17080,21,7,957.53
17081,24,6,949.39
17082,32,6,4732.03
17083,108,9,4049.79
17084,34,3,5001.21
17085,122,28,7847.67
17086,6,6,2050.08
17087,737,1,221.53
17088,27,4,1991.01
17089,385,1,128.45
17090,3,13,3080.1800000000003
17091,2,19,7495.75
17092,49,11,5511.41
17093,592,1,235.88
17094,321,2,402.20000000000005
17095,22,7,2572.25
